id,created_at,score
1499806994055802888,2022-03-04T18:00:27.000Z,295.3974775
1499807775051980804,2022-03-04T18:03:33.000Z,116.9891
1499811996891500548,2022-03-04T18:20:19.000Z,678.53678
1499814488538849282,2022-03-04T18:30:13.000Z,350.9673
1499816970962845704,2022-03-04T18:40:05.000Z,909.5902525
1499822067407065095,2022-03-04T19:00:20.000Z,1181.58991
1499825240192557069,2022-03-04T19:12:57.000Z,599.5691375
1499827051343355912,2022-03-04T19:20:09.000Z,1716.8150425
1499829588444303362,2022-03-04T19:30:14.000Z,412.3865775
1499832068628529153,2022-03-04T19:40:05.000Z,365.5909375
1499837089961197577,2022-03-04T20:00:02.000Z,1602.75067
1499837160941359106,2022-03-04T20:00:19.000Z,520.601495
1499838020723355653,2022-03-04T20:03:44.000Z,2442.1474625
1499842137508257795,2022-03-04T20:20:05.000Z,845.2462475
1499844697178746882,2022-03-04T20:30:16.000Z,462.106945
1499847176326983686,2022-03-04T20:40:07.000Z,470.8811275
1499847981578735617,2022-03-04T20:43:19.000Z,14924.8844325
1499849505616932868,2022-03-04T20:49:22.000Z,505.9778575
1499852239791431692,2022-03-04T21:00:14.000Z,1380.47138
1499857258091622405,2022-03-04T21:20:10.000Z,289.5480225
1499859810728169472,2022-03-04T21:30:19.000Z,213.5051075
1499862261921366016,2022-03-04T21:40:03.000Z,441.6338525
1499864260050046980,2022-03-04T21:48:00.000Z,15840.32414
1499865790912380939,2022-03-04T21:54:05.000Z,1868.9008725
1499867373414793216,2022-03-04T22:00:22.000Z,2158.448895
1499873264591466498,2022-03-04T22:23:47.000Z,517.6767675
1499874864441790476,2022-03-04T22:30:08.000Z,625.891685
1499882466206752770,2022-03-04T23:00:21.000Z,1202.0630025
1499886371439357952,2022-03-04T23:15:52.000Z,748.73024
1499887140259381249,2022-03-04T23:18:55.000Z,505.9778575
1499889981644492800,2022-03-04T23:30:12.000Z,479.65531
1499897485199917067,2022-03-05T00:00:01.000Z,1143.5684525
1499897587759042564,2022-03-05T00:00:26.000Z,374.36512
1499897835130699779,2022-03-05T00:01:25.000Z,438.709125
1499905090064429057,2022-03-05T00:30:15.000Z,821.8484275
1499907981789614084,2022-03-05T00:41:44.000Z,4220.3817825
1499910884537376770,2022-03-05T00:53:16.000Z,1026.5793525
1499912660963495936,2022-03-05T01:00:20.000Z,269.07493
1499916222900707336,2022-03-05T01:14:29.000Z,7896.76425
1499917650662731776,2022-03-05T01:20:09.000Z,602.493865
1499920163721945088,2022-03-05T01:30:08.000Z,707.784055
1499922675321511940,2022-03-05T01:40:07.000Z,301.2469325
1499927769622450183,2022-03-05T02:00:22.000Z,178.4083775
1499932730393563139,2022-03-05T02:20:04.000Z,195.9567425
1499935285198602242,2022-03-05T02:30:14.000Z,248.6018375
1499942873600565259,2022-03-05T03:00:23.000Z,564.4724075
1499950338195046402,2022-03-05T03:30:03.000Z,1064.60081
1499957876437098498,2022-03-05T04:00:00.000Z,570.3218625
1499957937221120002,2022-03-05T04:00:14.000Z,1880.5997825
1499965445411119107,2022-03-05T04:30:04.000Z,383.1393025
1499972982323617796,2022-03-05T05:00:01.000Z,412.3865775
1499980544070885382,2022-03-05T05:30:04.000Z,505.9778575
1499988141419249664,2022-03-05T06:00:16.000Z,409.46185
1499995648648794120,2022-03-05T06:30:05.000Z,356.816755
1500003220005048327,2022-03-05T07:00:11.000Z,1289.8048275
1500010753046237184,2022-03-05T07:30:07.000Z,470.8811275
1500018344338018311,2022-03-05T08:00:16.000Z,1614.44958
1500019453081305088,2022-03-05T08:04:41.000Z,166.7094675
1500021642508050432,2022-03-05T08:13:23.000Z,558.6229525
1500022837809188868,2022-03-05T08:18:08.000Z,216.429835
1500024112944762882,2022-03-05T08:23:12.000Z,304.17166
1500025459840630785,2022-03-05T08:28:33.000Z,193.032015
1500025861029912577,2022-03-05T08:30:09.000Z,476.7305825
1500026701195231233,2022-03-05T08:33:29.000Z,567.397135
1500027871355621377,2022-03-05T08:38:08.000Z,350.9673
1500029196973887489,2022-03-05T08:43:24.000Z,125.7632825
1500030564434432002,2022-03-05T08:48:50.000Z,266.1502025
1500031750684254209,2022-03-05T08:53:33.000Z,625.891685
1500033407656599556,2022-03-05T09:00:08.000Z,140.38692
1500034221309583361,2022-03-05T09:03:22.000Z,1178.6651825
1500040958984998918,2022-03-05T09:30:08.000Z,245.67711
1500048540294393857,2022-03-05T10:00:16.000Z,169.634195
1500056042578845698,2022-03-05T10:30:04.000Z,815.9989725
1500063656033271810,2022-03-05T11:00:20.000Z,254.4512925
1500071176852455425,2022-03-05T11:30:13.000Z,400.6876675
1500078760313470985,2022-03-05T12:00:21.000Z,418.2360325
1500086277231849474,2022-03-05T12:30:13.000Z,3155.7809725
1500093844918050817,2022-03-05T13:00:17.000Z,894.966615
1500101345885540358,2022-03-05T13:30:06.000Z,3416.08172
1500107478910054402,2022-03-05T13:54:28.000Z,780.9022425
1500108937969942528,2022-03-05T14:00:16.000Z,310.021115
1500113833905508353,2022-03-05T14:19:43.000Z,9578.4825625
1500116466485678089,2022-03-05T14:30:11.000Z,1146.49318
